,source,target,rating,ts,time
3537,791,758,3,-2147483648,1089
3538,783,582,8,1307175686,1089
3539,791,255,3,1307176098,1089
3540,313,454,1,1307176988,1089
3541,454,313,1,1307177013,1089
3542,255,729,3,-2147483648,1089
3543,729,255,3,1307179123,1089
3544,454,528,1,-2147483648,1089
3545,528,454,1,1307179628,1089
3546,350,822,2,1307183719,1089
3547,729,779,2,1307183740,1089
3548,822,350,2,1307184597,1089
3549,822,745,1,1307184808,1089
3550,494,673,1,1307184923,1089
3551,673,494,1,-2147483648,1089
3552,791,779,3,1307186136,1089
3553,779,729,1,1307186517,1089
3554,779,791,1,-2147483648,1089
3555,791,823,3,1307188467,1089
3556,823,791,3,1307189091,1089
3557,1,613,3,-2147483648,1089
3558,613,1,3,1307189984,1089
3559,729,730,1,1307191215,1089
3560,801,789,1,1307191357,1089
3561,789,801,1,1307191409,1089
3562,255,824,3,1307191514,1089
3563,334,797,1,1307192058,1089
3564,797,334,2,1307192467,1089
3565,803,734,1,1307194821,1089
3566,816,815,1,1307194857,1089
3567,791,646,3,1307198593,1089
3568,646,791,2,1307198593,1089
3569,791,825,3,1307198611,1089
3570,825,791,2,-2147483648,1089
3571,825,714,1,-2147483648,1089
3572,132,243,2,1307201771,1089
3573,646,826,1,-2147483648,1089
3574,826,646,1,1307202130,1089
3575,791,827,3,1307202744,1089
3576,827,791,3,1307202809,1089
3577,26,821,1,1307203964,1089
3578,821,828,1,1307204185,1089
3579,828,821,1,1307204199,1089
3580,243,132,2,1307204200,1089
3581,821,26,1,1307204727,1089
3582,243,439,2,1307204846,1089
3583,439,243,2,1307204895,1089
3584,306,829,1,1307205357,1089
3585,738,729,1,1307205575,1089
3586,729,738,1,1307205576,1089
3587,823,830,2,1307205918,1089
3588,830,823,2,1307205948,1089
3589,791,831,3,1307207574,1089
3590,831,791,3,1307207588,1089
3591,829,306,1,1307208075,1089
3592,791,832,3,1307208677,1089
3593,832,791,3,1307208763,1089
3594,243,255,5,1307209286,1089
3595,255,243,5,1307209309,1089
3596,495,75,5,1307209417,1089
3597,738,497,2,1307209538,1089
3598,378,243,1,1307209606,1089
3599,435,833,2,1307210175,1089
3600,833,435,2,1307210211,1089
3601,823,834,2,1307211362,1089
3602,834,823,2,1307211401,1089
3603,821,729,1,1307211957,1089
3604,729,821,1,1307212122,1089
3605,821,835,1,1307212521,1089
3606,821,691,1,1307212621,1089
3607,691,821,2,1307212641,1089
3608,243,378,2,1307212922,1089
3609,821,694,1,1307213256,1089
3610,694,821,1,1307213269,1089
3611,692,722,1,1307213353,1089
3612,821,10,1,-2147483648,1089
3613,10,821,1,1307213925,1089
3614,243,565,2,1307214256,1089
3615,821,836,1,1307214260,1089
3616,757,821,1,1307214468,1089
3617,821,757,1,1307214470,1089
3618,483,495,1,1307214913,1089
3619,495,483,2,1307214984,1089
3620,565,243,1,1307215439,1089
3621,836,821,1,1307215597,1089
3622,646,810,1,1307215695,1089
3623,10,734,1,1307216059,1089
3624,734,10,1,1307216091,1089
3625,835,821,1,1307216191,1089
3626,825,646,1,1307217581,1089
3627,646,825,1,-2147483648,1089
3628,334,505,2,1307219769,1089
3629,6,837,2,-2147483648,1089
3630,837,6,2,1307220711,1089
3631,825,838,2,1307220956,1089
3632,838,825,2,1307221023,1089
3633,684,834,1,1307222615,1089
3634,834,684,1,1307222647,1089
3635,791,839,3,1307222808,1089
3636,507,551,2,1307224475,1089
3637,551,507,2,1307224572,1089
3638,791,783,3,-2147483648,1089
3639,839,791,3,1307225755,1089
3640,655,842,1,1307226449,1089
3641,841,843,2,1307226649,1089
3642,843,841,2,1307226786,1089
3643,842,655,1,1307227589,1089
3644,537,833,1,1307228145,1089
3645,833,537,1,1307228210,1089
3646,10,658,1,1307229556,1089
3647,658,10,1,1307229657,1089
3648,694,684,3,1307230173,1089
3649,684,694,3,1307230204,1089
3650,783,791,3,1307230450,1089
3651,783,729,4,1307230482,1089
3652,761,845,1,1307230814,1089
3653,845,761,1,1307230905,1089
3654,10,846,1,1307231255,1089
3655,846,10,1,1307231286,1089
3656,378,847,1,1307232729,1089
3657,646,824,1,1307234148,1089
3658,824,646,1,1307234171,1089
3659,112,694,1,1307234415,1089
3660,580,734,3,1307234750,1089
3661,132,673,2,1307236609,1089
3662,673,132,1,1307236621,1089
3663,497,849,2,1307240170,1089
3664,791,542,3,1307240441,1089
3665,791,576,3,1307240841,1089
3666,542,791,1,1307240995,1089
3667,777,727,1,1307243501,1089
3668,727,777,1,1307243512,1089
3669,646,376,1,1307244449,1089
3670,376,646,1,1307244479,1089
3671,701,244,1,1307244632,1089
3672,244,701,1,1307244643,1089
3673,729,506,2,1307245397,1089
3674,506,729,2,1307245535,1089
3675,495,163,2,1307246850,1089
3676,21,850,1,1307249876,1089
3677,850,21,1,1307249980,1089
3678,6,851,3,1307253003,1089
3679,70,852,2,1307255039,1089
3680,852,70,1,-2147483648,1089
3681,727,597,1,1307256759,1089
3682,684,255,1,-2147483648,1089
3683,594,113,1,1307258186,1089
3684,255,684,3,1307258736,1089
3685,646,440,1,1307259261,1089
3686,440,646,2,1307259437,1089
3687,847,378,1,1307259463,1089
3688,691,454,2,1307260569,1089
3689,454,691,1,-2147483648,1089
3690,10,497,1,-2147483648,1089
3691,497,10,1,1307262676,1089
3692,691,781,2,1307263337,1089
3693,440,853,1,1307263824,1089
3694,853,440,1,1307263971,1089
3695,597,727,1,1307266424,1089
3696,691,854,-1,1307270535,1089
3697,734,855,1,1307273036,1089
3698,734,497,1,1307273118,1089
3699,10,40,1,1307276062,1089
3700,40,10,1,1307276107,1089
3701,343,734,1,-2147483648,1089
3702,734,343,1,-2147483648,1089
3703,613,10,1,1307277852,1089
3704,10,613,1,1307277901,1089
3705,494,856,1,1307278886,1089
3706,808,526,1,1307282597,1089
3707,526,808,1,1307282887,1089
3708,791,857,3,1307283200,1089
3709,857,791,3,1307283406,1089
3710,691,858,2,1307283693,1089
3711,858,691,2,1307283728,1089
3712,613,859,1,1307284378,1089
3713,859,613,1,1307284586,1089
3714,701,495,2,1307285923,1089
3715,495,701,2,1307286021,1089
3716,576,791,2,1307287038,1089
3717,734,580,3,1307287507,1089
3718,187,233,1,1307290716,1089
3719,233,187,1,1307291201,1089
3720,761,860,1,1307291399,1089
3721,255,861,5,1307291477,1089
3722,860,761,2,1307291557,1089
3723,701,861,1,1307291716,1089
3724,861,701,1,-2147483648,1089
3725,861,862,1,1307291973,1089
3726,666,721,5,1307294046,1089
3727,721,666,5,1307294099,1089
3728,19,739,2,1307294246,1089
3729,45,841,1,1307294364,1089
3730,467,375,2,1307295069,1089
3731,45,592,1,1307295134,1089
3732,483,838,1,1307295143,1089
3733,838,483,1,1307295166,1089
3734,483,863,1,1307295182,1089
3735,863,483,1,1307295215,1089
3736,592,45,1,1307297150,1089
3737,865,691,2,1307297994,1089
3738,141,167,1,1307298120,1089
3739,167,141,1,-2147483648,1089
3740,378,701,2,1307298661,1089
3741,701,378,2,1307298709,1089
3742,761,791,2,1307298921,1089
3743,791,761,3,1307298967,1089
3744,865,866,3,1307299443,1089
3745,106,734,1,1307299948,1089
3746,734,106,1,1307300589,1089
3747,866,859,5,1307301172,1089
3748,859,866,5,-2147483648,1089
3749,761,338,2,1307302186,1089
3750,338,761,1,-2147483648,1089
3751,866,168,1,1307303079,1089
3752,378,734,2,1307306213,1089
3753,734,378,2,1307306326,1089
3754,721,867,1,1307309182,1089
3755,791,734,3,1307309182,1089
3756,867,721,1,1307309193,1089
3757,45,869,1,1307309198,1089
3758,45,198,1,1307309203,1089
3759,6,712,2,1307309551,1089
3760,712,6,2,1307309575,1089
3761,751,6,1,1307309772,1089
3762,6,751,1,1307309824,1089
3763,198,45,1,1307309914,1089
3764,867,870,1,1307309993,1089
3765,870,867,10,1307310168,1089
3766,870,508,10,1307310180,1089
3767,870,791,10,1307310216,1089
3768,691,871,2,1307311086,1089
3769,187,356,2,1307311785,1089
3770,356,187,1,1307311888,1089
3771,871,691,2,1307313302,1089
3772,691,872,2,1307313334,1089
3773,872,691,2,1307313359,1089
3774,862,861,1,1307313660,1089
3775,797,505,1,1307313960,1089
3776,868,867,3,1307313973,1089
3777,867,868,2,1307313986,1089
3778,791,845,3,1307314209,1089
3779,701,198,2,1307314442,1089
3780,198,701,3,1307314447,1089
3781,865,198,1,-2147483648,1089
3782,440,497,1,1307316230,1089
3783,497,440,1,1307316233,1089
3784,45,617,1,1307317278,1089
3785,617,45,1,1307317298,1089
3786,521,873,1,1307318426,1089
3787,873,521,1,1307319029,1089
3788,871,874,5,1307319642,1089
3789,874,871,5,1307319901,1089
3790,865,365,2,1307320623,1089
3791,874,729,4,1307322152,1089
3792,440,875,1,1307322164,1089
3793,875,440,1,1307322433,1089
3794,791,673,3,1307322438,1089
3795,24,673,1,1307324193,1089
3796,673,24,2,1307324227,1089
3797,729,874,4,1307324438,1089
3798,671,75,2,-2147483648,1089
3799,0,505,1,1307327004,1089
3800,505,0,1,1307327088,1089
3801,867,763,1,1307330908,1089
3802,228,343,4,1307332314,1089
3803,228,260,4,1307332406,1089
3804,673,750,2,1307333229,1089
3805,867,876,1,1307333334,1089
3806,750,673,2,1307334132,1089
3807,482,877,1,1307334173,1089
3808,877,482,1,1307334219,1089
3809,497,740,1,-2147483648,1089
3810,757,791,2,1307336710,1089
3811,876,867,1,-2147483648,1089
3812,455,794,1,1307337285,1089
3813,794,455,1,1307337289,1089
3814,867,483,1,-2147483648,1089
3815,483,867,1,1307337681,1089
3816,507,646,1,1307339817,1089
3817,507,440,2,1307339858,1089
3818,646,507,1,1307340020,1089
3819,867,878,1,1307340714,1089
3820,440,507,2,1307340945,1089
3821,878,867,1,1307341458,1089
3822,255,879,3,1307342344,1089
3823,783,440,5,1307348378,1089
3824,440,783,2,1307349320,1089
3825,684,879,2,1307350160,1089
3826,880,879,2,1307352306,1089
3827,684,881,1,1307353691,1089
3828,881,684,1,1307353714,1089
3829,881,617,1,1307354459,1089
3830,617,881,1,1307354479,1089
3831,865,483,4,1307355803,1089
3832,91,883,1,1307357102,1089
3833,883,91,1,1307357216,1089
3834,729,617,2,1307358365,1089
3835,797,27,1,-2147483648,1089
3836,617,729,2,1307358569,1089
3837,27,797,1,1307358823,1089
3838,666,573,1,-2147483648,1089
3839,343,850,1,1307362297,1089
3840,428,884,3,1307362523,1089
3841,884,428,4,1307362727,1089
3842,850,343,1,-2147483648,1089
3843,729,885,2,1307363916,1089
3844,885,729,2,1307364155,1089
3845,306,734,2,1307364560,1089
3846,603,378,1,1307365942,1089
3847,378,603,1,1307365964,1089
3848,729,886,2,1307366355,1089
3849,886,729,2,1307366391,1089
3850,729,887,2,1307366697,1089
3851,613,888,1,1307367862,1089
3852,163,865,2,1307368290,1089
3853,865,163,6,1307368317,1089
3854,729,694,2,1307368993,1089
3855,888,613,1,-2147483648,1089
3856,694,729,3,1307369652,1089
3857,865,6,2,1307370034,1089
3858,889,378,1,1307370434,1089
3859,826,867,2,1307375608,1089
3860,797,890,6,-2147483648,1089
3861,890,797,6,1307375764,1089
3862,726,506,1,1307376222,1089
3863,506,726,2,1307376328,1089
3864,797,26,2,1307376516,1089
3865,726,892,1,1307376712,1089
3866,867,888,1,1307378436,1089
3867,888,867,1,1307378713,1089
3868,68,890,1,1307379047,1089
3869,892,726,1,1307379139,1089
3870,890,68,1,1307380455,1089
3871,535,422,3,1307380539,1089
3872,734,306,2,1307380575,1089
3873,867,887,1,1307380784,1089
3874,887,867,1,-2147483648,1089
3875,691,865,-1,-2147483648,1089
3876,106,764,1,-2147483648,1089
3877,195,893,1,1307382653,1089
3878,764,106,1,1307382661,1089
3879,893,195,1,1307382692,1089
3880,887,729,1,1307382956,1089
3881,801,791,1,1307387427,1089
3882,334,734,1,1307388018,1089
3883,538,233,1,1307388912,1089
3884,233,538,1,1307388925,1089
3885,787,505,1,-2147483648,1089
3886,403,895,2,1307389499,1089
3887,734,334,1,1307391609,1089
3888,139,896,1,1307391832,1089
3889,896,139,2,1307391980,1089
3890,844,812,2,1307392257,1089
3891,734,791,1,1307392323,1089
3892,812,844,2,1307392695,1089
3893,886,791,3,1307393008,1089
3894,791,886,3,1307393054,1089
3895,365,865,-10,1307393404,1089
3896,791,865,-10,-2147483648,1089
3897,198,865,-10,1307394726,1089
3898,435,485,2,1307394862,1089
3899,485,435,2,1307394936,1089
3900,727,535,3,1307396013,1089
3901,535,727,1,1307397045,1089
3902,866,865,-10,1307400281,1089
3903,739,19,2,1307400282,1089
3904,897,882,1,1307400727,1089
3905,867,898,1,1307402154,1089
3906,68,899,1,1307402449,1089
3907,898,867,1,1307402481,1089
3908,701,106,1,1307404504,1089
3909,797,901,1,1307404846,1089
3910,586,29,1,1307405233,1089
3911,844,862,2,1307405729,1089
3912,862,844,1,1307405789,1089
3913,646,887,1,1307406319,1089
3914,902,903,3,1307407377,1089
3915,903,902,3,1307408313,1089
3916,882,879,10,1307413682,1089
3917,694,14,1,1307413792,1089
3918,244,813,1,1307415041,1089
3919,844,905,2,1307415265,1089
3920,905,844,3,1307416472,1089
3921,856,494,5,1307417632,1089
3922,856,495,5,1307417749,1089
3923,760,906,2,-2147483648,1089
3924,906,760,2,1307419644,1089
3925,848,403,3,1307422079,1089
3926,403,848,1,1307422102,1089
3927,91,79,1,1307431766,1089
3928,900,17,5,-2147483648,1089
3929,6,907,2,1307434058,1089
3930,907,6,2,1307434441,1089
3931,754,26,1,-2147483648,1089
3932,26,754,1,1307434527,1089
3933,573,666,2,-2147483648,1089
3934,896,19,2,1307436992,1089
3935,19,896,2,-2147483648,1089
3936,163,907,1,1307438838,1089
3937,907,163,1,1307438910,1089
3938,758,908,2,1307441530,1089
3939,334,909,1,1307445203,1089
3940,909,334,1,1307445871,1089
3941,221,910,1,1307448159,1089
3942,910,221,1,1307448182,1089
3943,673,684,3,1307449996,1089
3944,694,791,5,1307451253,1089
3945,306,890,1,1307451347,1089
3946,881,853,10,1307453986,1089
3947,685,791,1,1307455334,1089
3948,685,839,3,1307455516,1089
3949,839,685,3,1307455545,1089
3950,876,911,2,1307459823,1089
3951,911,876,2,1307459824,1089
3952,91,132,1,1307460141,1089
3953,132,91,1,1307460149,1089
3954,359,233,1,1307462061,1089
3955,233,359,1,1307462165,1089
3956,673,791,4,-2147483648,1089
3957,716,913,1,1307469257,1089
3958,913,716,1,1307469454,1089
3959,890,306,2,1307471101,1089
3960,716,75,2,1307471285,1089
3961,376,791,1,1307471337,1089
3962,791,376,3,1307471365,1089
3963,75,716,2,1307471387,1089
3964,891,887,1,-2147483648,1089
3965,648,914,5,1307471782,1089
3966,791,915,3,1307472278,1089
3967,853,881,5,1307473194,1089
3968,791,916,3,1307473435,1089
3969,915,791,3,1307473568,1089
3970,916,791,2,1307474579,1089
3971,791,893,3,1307474946,1089
3972,203,350,3,-2147483648,1089
3973,791,701,2,1307476715,1089
3974,701,791,2,1307476736,1089
3975,791,918,3,1307477939,1089
3976,918,791,3,1307477945,1089
3977,791,919,3,1307478344,1089
3978,609,163,2,1307479557,1089
3979,163,609,2,1307479572,1089
3980,6,93,4,1307482055,1089
3981,867,920,1,1307484451,1089
3982,791,879,10,1307484510,1089
3983,920,867,1,-2147483648,1089
3984,688,791,5,1307484712,1089
3985,851,6,5,1307485124,1089
3986,882,362,1,1307485802,1089
3987,362,882,1,1307485834,1089
3988,6,922,1,1307488001,1089
3989,922,6,7,1307488084,1089
3990,362,920,1,1307488599,1089
3991,920,362,1,1307488621,1089
3992,923,6,2,1307489376,1089
3993,867,891,3,1307489426,1089
3994,891,867,5,1307489605,1089
3995,791,853,7,1307490694,1089
3996,462,233,3,1307493931,1089
3997,233,462,3,-2147483648,1089
3998,893,791,7,1307494954,1089
3999,244,760,3,1307495588,1089
4000,132,233,1,1307495698,1089
4001,902,925,1,1307495711,1089
4002,233,132,1,1307495712,1089
4003,806,926,1,1307495862,1089
4004,925,902,1,-2147483648,1089
4005,926,806,1,-2147483648,1089
4006,233,494,1,1307497532,1089
4007,494,233,1,1307497898,1089
4008,729,927,2,1307498578,1089
4009,927,729,2,-2147483648,1089
4010,537,844,2,1307499779,1089
4011,844,537,2,1307499815,1089
4012,927,788,1,1307500093,1089
4013,233,726,1,1307500644,1089
4014,726,233,3,1307500840,1089
4015,791,894,3,1307501211,1089
4016,882,313,1,-2147483648,1089
4017,313,882,1,1307501633,1089
4018,894,791,3,1307501716,1089
4019,664,786,2,-2147483648,1089
4020,786,664,2,1307502211,1089
4021,882,884,1,1307502768,1089
4022,884,882,1,1307502770,1089
4023,729,924,4,1307503294,1089
4024,377,6,5,1307504979,1089
4025,760,928,1,1307505619,1089
4026,760,244,3,1307505630,1089
4027,163,784,3,1307507430,1089
4028,784,163,3,1307507601,1089
4029,233,926,2,1307507923,1089
4030,926,233,2,1307507949,1089
4031,159,926,1,1307508385,1089
4032,926,159,1,1307508414,1089
4033,506,929,1,1307508874,1089
4034,929,506,1,1307508906,1089
4035,159,494,10,1307509354,1089
4036,673,930,2,1307509790,1089
4037,928,760,1,1307510666,1089
4038,862,931,1,1307513544,1089
4039,701,932,1,1307513590,1089
4040,565,376,1,1307513655,1089
4041,376,565,1,1307513684,1089
4042,931,862,1,1307513829,1089
4043,932,701,1,1307517366,1089
4044,497,106,1,1307518534,1089
4045,106,855,1,1307518545,1089
4046,106,497,1,1307518608,1089
4047,684,933,2,-2147483648,1089
4048,933,684,2,1307522172,1089
4049,26,853,1,1307524979,1089
4050,26,934,1,1307525004,1089
4051,26,935,1,1307525017,1089
4052,569,936,1,1307526243,1089
4053,936,569,10,1307526336,1089
4054,376,761,3,1307526485,1089
4055,761,376,3,1307526692,1089
4056,936,882,10,1307527425,1089
4057,882,936,1,1307528234,1089
4058,882,912,1,1307529583,1089
4059,912,882,1,-2147483648,1089
4060,884,183,1,1307529735,1089
4061,183,884,1,1307529771,1089
4062,362,937,1,1307532439,1089
4063,938,937,2,1307534038,1089
4064,937,362,1,1307534157,1089
4065,909,26,1,1307535669,1089
4066,853,939,2,-2147483648,1089
4067,740,786,3,-2147483648,1089
4068,786,740,3,1307540848,1089
4069,932,940,1,1307541361,1089
4070,729,376,4,-2147483648,1089
4071,376,729,2,1307541616,1089
4072,940,932,2,1307541643,1089
4073,940,941,1,1307541712,1089
4074,941,940,1,1307541832,1089
4075,941,942,1,-2147483648,1089
4076,943,729,2,1307543136,1089
4077,587,233,1,-2147483648,1089
4078,334,890,1,1307544181,1089
4079,896,569,2,1307544681,1089
4080,569,896,2,1307544707,1089
4081,255,944,5,1307546135,1089
4082,912,602,1,-2147483648,1089
4083,944,255,5,1307546683,1089
4084,691,519,2,1307547395,1089
4085,519,691,1,1307547518,1089
4086,899,68,2,1307547823,1089
4087,592,514,1,1307547903,1089
4088,900,885,2,1307547990,1089
4089,885,900,2,1307548068,1089
4090,770,876,2,-2147483648,1089
4091,876,770,1,1307548217,1089
4092,912,945,1,1307548841,1089
4093,945,912,1,1307548901,1089
4094,435,714,2,1307549321,1089
4095,714,435,2,1307549328,1089
4096,403,844,2,1307550092,1089
4097,714,844,3,1307550132,1089
4098,449,946,4,1307551056,1089
4099,946,449,4,-2147483648,1089
4100,209,201,8,-2147483648,1089
4101,306,947,1,1307552732,1089
4102,6,797,3,-2147483648,1089
4103,729,449,3,1307554251,1089
4104,449,729,3,1307554468,1089
4105,714,948,2,1307555397,1089
4106,514,592,2,1307555446,1089
4107,947,306,1,1307555648,1089
4108,948,714,2,1307555682,1089
4109,233,591,1,1307556179,1089
4110,591,233,1,1307556189,1089
4111,684,949,1,1307556293,1089
4112,942,941,1,1307556295,1089
4113,943,738,2,1307556321,1089
4114,949,684,1,1307556343,1089
4115,914,648,5,1307556686,1089
4116,552,950,2,1307557009,1089
4117,164,84,1,1307558012,1089
4118,871,889,2,1307559039,1089
4119,943,190,5,1307559545,1089
4120,514,544,2,1307560030,1089
4121,674,952,1,-2147483648,1089
4122,164,953,1,1307560547,1089
4123,691,867,2,1307560627,1089
4124,952,674,2,1307560681,1089
4125,953,164,1,1307560745,1089
4126,867,691,3,-2147483648,1089
4127,953,606,1,1307560920,1089
4128,378,449,9,1307561063,1089
4129,506,233,1,1307561356,1089
4130,233,506,1,1307561414,1089
4131,449,378,9,-2147483648,1089
